		Time			Cycle	PC		Insn	Decoded instruction	Register and memory contents
       62250000	         0	80003084	43b12d13	slti	x26,x2,1083	  x2:0x00000000 x26=0x00000001
       62270000	         0	80003088	41ed0833	sub	x16,x26,x30	 x26:0x00000001 x30:0x80018ce4 x16=0x7ffe731d
       62290000	         0	8000308c	e994c813	xori	x16,x9,-359	  x9:0x003e9bf8 x16=0xffc16561
       62310000	         0	80003090	017a7633	and	x12,x20,x23	 x20:0x00000000 x23:0x0000000f x12=0x00000000
       62330000	         0	80003094	00000013	addi	x0,x0,0	  x0:0x00000000
       62350000	         0	80003098	005b8bb3	add	x23,x23,x5	 x23:0x0000000f  x5:0x00000000 x23=0x0000000f
       62370000	         0	8000309c	014152b3	srl	x5,x2,x20	  x2:0x00000000 x20:0x00000000  x5=0x00000000
       62390000	         0	800030a0	00000013	addi	x0,x0,0	  x0:0x00000000
       62410000	         0	800030a4	01f7d293	srli	x5,x15,0x1f	 x15:0xffff6d71  x5=0x00000001
       62430000	         0	800030a8	016fcab3	xor	x21,x31,x22	 x31:0xfffffeef x22:0x00000446 x21=0xfffffaa9
       62450000	         0	800030ac	00ffd913	srli	x18,x31,0xf	 x31:0xfffffeef x18=0x0001ffff
       62470000	         0	800030b0	01e9db93	srli	x23,x19,0x1e	 x19:0x0000000f x23=0x00000000
       62490000	         0	800030b4	005e1eb3	sll	x29,x28,x5	 x28:0x00000001  x5:0x00000001 x29=0x00000002
       62510000	         0	800030b8	016f9093	slli	x1,x31,0x16	 x31:0xfffffeef  x1=0xbbc00000
       62530000	         0	800030bc	4e21f093	andi	x1,x3,1250	  x3:0x00000000  x1=0x00000000
       62550000	         0	800030c0	27e98b13	addi	x22,x19,638	 x19:0x0000000f x22=0x0000028d
       62570000	         0	800030c4	67d3ee17	auipc	x28,0x67d3e	 x28=0xe7d410c4
       62590000	         0	800030c8	00000013	addi	x0,x0,0	  x0:0x00000000
       62610000	         0	800030cc	fd26ca13	xori	x20,x13,-46	 x13:0x00000000 x20=0xffffffd2
       62630000	         0	800030d0	d350bc93	sltiu	x25,x1,-715	  x1:0x00000000 x25=0x00000001
       62650000	         0	800030d4	08442593	slti	x11,x8,132	  x8:0x00000000 x11=0x00000001
       62670000	         0	800030d8	01f176b3	and	x13,x2,x31	  x2:0x00000000 x31:0xfffffeef x13=0x00000000
       62690000	         0	800030dc	01bf4bb3	xor	x23,x30,x27	 x30:0x80018ce4 x27:0x00000001 x23=0x80018ce5
       62710000	         0	800030e0	ea226913	ori	x18,x4,-350	  x4:0x10dfd000 x18=0xfffffea2
       62730000	         0	800030e4	012070b3	and	x1,x0,x18	  x0:0x00000000 x18:0xfffffea2  x1=0x00000000
       62750000	         0	800030e8	01246db3	or	x27,x8,x18	  x8:0x00000000 x18:0xfffffea2 x27=0xfffffea2
       62770000	         0	800030ec	011ce6b3	or	x13,x25,x17	 x25:0x00000001 x17:0x00000000 x13=0x00000001
       62790000	         0	800030f0	9349f237	lui	x4,0x9349f	  x4=0x9349f000
       62810000	         0	800030f4	00000013	addi	x0,x0,0	  x0:0x00000000
       62830000	         0	800030f8	009a5f93	srli	x31,x20,0x9	 x20:0xffffffd2 x31=0x007fffff
       62850000	         0	800030fc	01955a13	srli	x20,x10,0x19	 x10:0x80014e64 x20=0x00000040
       62870000	         0	80003100	4fe32c93	slti	x25,x6,1278	  x6:0x00000001 x25=0x00000001
       62890000	         0	80003104	01ef5293	srli	x5,x30,0x1e	 x30:0x80018ce4  x5=0x00000002
       62910000	         0	80003108	005e4833	xor	x16,x28,x5	 x28:0xe7d410c4  x5:0x00000002 x16=0xe7d410c6
       62930000	         0	8000310c	01061d13	slli	x26,x12,0x10	 x12:0x00000000 x26=0x00000000
       62950000	         0	80003110	00ddb833	sltu	x16,x27,x13	 x27:0xfffffea2 x13:0x00000001 x16=0x00000000
       62970000	         0	80003114	00496b33	or	x22,x18,x4	 x18:0xfffffea2  x4:0x9349f000 x22=0xfffffea2
       62990000	         0	80003118	005d5a33	srl	x20,x26,x5	 x26:0x00000000  x5:0x00000002 x20=0x00000000
       63010000	         0	8000311c	00000013	addi	x0,x0,0	  x0:0x00000000
       63030000	         0	80003120	fc9a4c93	xori	x25,x20,-55	 x20:0x00000000 x25=0xffffffc9
       63050000	         0	80003124	00529293	slli	x5,x5,0x5	  x5:0x00000002  x5=0x00000040
       63070000	         0	80003128	cfa57897	auipc	x17,0xcfa57	 x17=0x4fa5a128
       63090000	         0	8000312c	d2293b93	sltiu	x23,x18,-734	 x18:0xfffffea2 x23=0x00000000
       63110000	         0	80003130	001933b3	sltu	x7,x18,x1	 x18:0xfffffea2  x1:0x00000000  x7=0x00000000
       63130000	         0	80003134	0132ae33	slt	x28,x5,x19	  x5:0x00000040 x19:0x0000000f x28=0x00000000
       63150000	         0	80003138	01d19333	sll	x6,x3,x29	  x3:0x00000000 x29:0x00000002  x6=0x00000000
       63170000	         0	8000313c	00b49413	slli	x8,x9,0xb	  x9:0x003e9bf8  x8=0xf4dfc000
       63190000	         0	80003140	40445db3	sra	x27,x8,x4	  x8:0xf4dfc000  x4:0x9349f000 x27=0xf4dfc000
       63210000	         0	80003144	0062c1b3	xor	x3,x5,x6	  x5:0x00000040  x6:0x00000000  x3=0x00000040
       63230000	         0	80003148	00e516b3	sll	x13,x10,x14	 x10:0x80014e64 x14:0x00780000 x13=0x80014e64
       63250000	         0	8000314c	23f56013	ori	x0,x10,575	 x10:0x80014e64
       63270000	         0	80003150	012e9733	sll	x14,x29,x18	 x29:0x00000002 x18:0xfffffea2 x14=0x00000008
       63290000	         0	80003154	b6c6eb93	ori	x23,x13,-1172	 x13:0x80014e64 x23=0xffffff6c
       63310000	         0	80003158	0166d213	srli	x4,x13,0x16	 x13:0x80014e64  x4=0x00000200
       63330000	         0	8000315c	00243033	sltu	x0,x8,x2	  x8:0xf4dfc000  x2:0x00000000
       63350000	         0	80003160	015a97b3	sll	x15,x21,x21	 x21:0xfffffaa9 x21:0xfffffaa9 x15=0xfff55200
       63370000	         0	80003164	0197c5b3	xor	x11,x15,x25	 x15:0xfff55200 x25:0xffffffc9 x11=0x000aadc9
       63390000	         0	80003168	93866413	ori	x8,x12,-1736	 x12:0x00000000  x8=0xfffff938
       63410000	         0	8000316c	000e1a93	slli	x21,x28,0x0	 x28:0x00000000 x21=0x00000000
       63430000	         0	80003170	41875fb3	sra	x31,x14,x24	 x14:0x00000008 x24:0x00000000 x31=0x00000008
       63450000	         0	80003174	000d9d93	slli	x27,x27,0x0	 x27:0xf4dfc000 x27=0xf4dfc000
       63470000	         0	80003178	c1c54113	xori	x2,x10,-996	 x10:0x80014e64  x2=0x7ffeb278
       63490000	         0	8000317c	0163e2b3	or	x5,x7,x22	  x7:0x00000000 x22:0xfffffea2  x5=0xfffffea2
       63510000	         0	80003180	415adeb3	sra	x29,x21,x21	 x21:0x00000000 x21:0x00000000 x29=0x00000000
       63530000	         0	80003184	40ae5a13	srai	x20,x28,0xa	 x28:0x00000000 x20=0x00000000
       63550000	         0	80003188	005b9b13	slli	x22,x23,0x5	 x23:0xffffff6c x22=0xffffed80
       63570000	         0	8000318c	cadca013	slti	x0,x25,-851	 x25:0xffffffc9
       63590000	         0	80003190	41ac0933	sub	x18,x24,x26	 x24:0x00000000 x26:0x00000000 x18=0x00000000
       63610000	         0	80003194	0182f5b3	and	x11,x5,x24	  x5:0xfffffea2 x24:0x00000000 x11=0x00000000
       63630000	         0	80003198	00f0be33	sltu	x28,x1,x15	  x1:0x00000000 x15:0xfff55200 x28=0x00000001
       63650000	         0	8000319c	01cd45b3	xor	x11,x26,x28	 x26:0x00000000 x28:0x00000001 x11=0x00000001
       63670000	         0	800031a0	984b0d13	addi	x26,x22,-1660	 x22:0xffffed80 x26=0xffffe704
       63690000	         0	800031a4	018d6bb3	or	x23,x26,x24	 x26:0xffffe704 x24:0x00000000 x23=0xffffe704
       63710000	         0	800031a8	40fa5093	srai	x1,x20,0xf	 x20:0x00000000  x1=0x00000000
       63730000	         0	800031ac	000e3933	sltu	x18,x28,x0	 x28:0x00000001  x0:0x00000000 x18=0x00000000
       63750000	         0	800031b0	0159d6b3	srl	x13,x19,x21	 x19:0x0000000f x21:0x00000000 x13=0x0000000f
       63770000	         0	800031b4	9ad2ec93	ori	x25,x5,-1619	  x5:0xfffffea2 x25=0xffffffaf
       63790000	         0	800031b8	014b1b13	slli	x22,x22,0x14	 x22:0xffffed80 x22=0xd8000000
       63810000	         0	800031bc	01435ab3	srl	x21,x6,x20	  x6:0x00000000 x20:0x00000000 x21=0x00000000
       63830000	         0	800031c0	01b6a333	slt	x6,x13,x27	 x13:0x0000000f x27:0xf4dfc000  x6=0x00000000
       63850000	         0	800031c4	01200033	add	x0,x0,x18	  x0:0x00000000 x18:0x00000000
       63870000	         0	800031c8	9633ce13	xori	x28,x7,-1693	  x7:0x00000000 x28=0xfffff963
       63890000	         0	800031cc	019dd193	srli	x3,x27,0x19	 x27:0xf4dfc000  x3=0x0000007a
       63910000	         0	800031d0	3b7d4293	xori	x5,x26,951	 x26:0xffffe704  x5=0xffffe4b3
       63930000	         0	800031d4	009e1413	slli	x8,x28,0x9	 x28:0xfffff963  x8=0xfff2c600
       63950000	         0	800031d8	00cd15b3	sll	x11,x26,x12	 x26:0xffffe704 x12:0x00000000 x11=0xffffe704
       63970000	         0	800031dc	00c59613	slli	x12,x11,0xc	 x11:0xffffe704 x12=0xfe704000
       63990000	         0	800031e0	b6500d93	addi	x27,x0,-1179	  x0:0x00000000 x27=0xfffffb65
       64010000	         0	800031e4	af40fb13	andi	x22,x1,-1292	  x1:0x00000000 x22=0x00000000
       64030000	         0	800031e8	4074dc93	srai	x25,x9,0x7	  x9:0x003e9bf8 x25=0x00007d37
       64050000	         0	800031ec	00d5bdb3	sltu	x27,x11,x13	 x11:0xffffe704 x13:0x0000000f x27=0x00000000
       64070000	         0	800031f0	01d29193	slli	x3,x5,0x1d	  x5:0xffffe4b3  x3=0x60000000
       64090000	         0	800031f4	017b88b3	add	x17,x23,x23	 x23:0xffffe704 x23:0xffffe704 x17=0xffffce08
       64110000	         0	800031f8	00949133	sll	x2,x9,x9	  x9:0x003e9bf8  x9:0x003e9bf8  x2=0xf8000000
       64130000	         0	800031fc	01d45bb3	srl	x23,x8,x29	  x8:0xfff2c600 x29:0x00000000 x23=0xfff2c600
       64150000	         0	80003200	00b511b3	sll	x3,x10,x11	 x10:0x80014e64 x11:0xffffe704  x3=0x0014e640
       64170000	         0	80003204	00485893	srli	x17,x16,0x4	 x16:0x00000000 x17=0x00000000
       64190000	         0	80003208	01d0dc93	srli	x25,x1,0x1d	  x1:0x00000000 x25=0x00000000
       64210000	         0	8000320c	24152213	slti	x4,x10,577	 x10:0x80014e64  x4=0x00000001
       64230000	         0	80003210	01480e33	add	x28,x16,x20	 x16:0x00000000 x20:0x00000000 x28=0x00000000
       64250000	         0	80003214	003313b3	sll	x7,x6,x3	  x6:0x00000000  x3:0x0014e640  x7=0x00000000
       64270000	         0	80003218	41e45413	srai	x8,x8,0x1e	  x8:0xfff2c600  x8=0xffffffff
       64290000	         0	8000321c	01976d13	ori	x26,x14,25	 x14:0x00000008 x26=0x00000019
       64310000	         0	80003220	01ff4633	xor	x12,x30,x31	 x30:0x80018ce4 x31:0x00000008 x12=0x80018cec
       64330000	         0	80003224	64244e37	lui	x28,0x64244	 x28=0x64244000
       64350000	         0	80003228	01461193	slli	x3,x12,0x14	 x12:0x80018cec  x3=0xcec00000
       64370000	         0	8000322c	00e9beb3	sltu	x29,x19,x14	 x19:0x0000000f x14:0x00000008 x29=0x00000000
       64390000	         0	80003230	00000013	addi	x0,x0,0	  x0:0x00000000
       64410000	         0	80003234	27a32e93	slti	x29,x6,634	  x6:0x00000000 x29=0x00000001
       64430000	         0	80003238	40af0733	sub	x14,x30,x10	 x30:0x80018ce4 x10:0x80014e64 x14=0x00003e80
       64450000	         0	8000323c	40c40db3	sub	x27,x8,x12	  x8:0xffffffff x12:0x80018cec x27=0x7ffe7313
       64470000	         0	80003240	01919193	slli	x3,x3,0x19	  x3:0xcec00000  x3=0x00000000
       64490000	         0	80003244	00e7a4b3	slt	x9,x15,x14	 x15:0xfff55200 x14:0x00003e80  x9=0x00000001
       64510000	         0	80003248	40d98933	sub	x18,x19,x13	 x19:0x0000000f x13:0x0000000f x18=0x00000000
       64530000	         0	8000324c	005dc8b3	xor	x17,x27,x5	 x27:0x7ffe7313  x5:0xffffe4b3 x17=0x800197a0
       64550000	         0	80003250	5241fc93	andi	x25,x3,1316	  x3:0x00000000 x25=0x00000000
       64570000	         0	80003254	4005d813	srai	x16,x11,0x0	 x11:0xffffe704 x16=0xffffe704
       64590000	         0	80003258	00912933	slt	x18,x2,x9	  x2:0xf8000000  x9:0x00000001 x18=0x00000001
       64610000	         0	8000325c	3ea8ffb7	lui	x31,0x3ea8f	 x31=0x3ea8f000
       64630000	         0	80003260	016fcd33	xor	x26,x31,x22	 x31:0x3ea8f000 x22:0x00000000 x26=0x3ea8f000
       64650000	         0	80003264	7137f213	andi	x4,x15,1811	 x15:0xfff55200  x4=0x00000200
       64670000	         0	80003268	01212bb3	slt	x23,x2,x18	  x2:0xf8000000 x18:0x00000001 x23=0x00000001
       64690000	         0	8000326c	412354b3	sra	x9,x6,x18	  x6:0x00000000 x18:0x00000001  x9=0x00000000
       64710000	         0	80003270	004362b3	or	x5,x6,x4	  x6:0x00000000  x4:0x00000200  x5=0x00000200
       64730000	         0	80003274	005111b3	sll	x3,x2,x5	  x2:0xf8000000  x5:0x00000200  x3=0xf8000000
       64750000	         0	80003278	0068dd33	srl	x26,x17,x6	 x17:0x800197a0  x6:0x00000000 x26=0x800197a0
       64770000	         0	8000327c	a7a72413	slti	x8,x14,-1414	 x14:0x00003e80  x8=0x00000000
       64790000	         0	80003280	01188fb3	add	x31,x17,x17	 x17:0x800197a0 x17:0x800197a0 x31=0x00032f40
       64810000	         0	80003284	00ac67b3	or	x15,x24,x10	 x24:0x00000000 x10:0x80014e64 x15=0x80014e64
       64830000	         0	80003288	0190d893	srli	x17,x1,0x19	  x1:0x00000000 x17=0x00000000
       64850000	         0	8000328c	00c191b3	sll	x3,x3,x12	  x3:0xf8000000 x12:0x80018cec  x3=0x00000000
       64870000	         0	80003290	00b89ab3	sll	x21,x17,x11	 x17:0x00000000 x11:0xffffe704 x21=0x00000000
       64890000	         0	80003294	001d1b33	sll	x22,x26,x1	 x26:0x800197a0  x1:0x00000000 x22=0x800197a0
       64910000	         0	80003298	0da08793	addi	x15,x1,218	  x1:0x00000000 x15=0x000000da
       64930000	         0	8000329c	017ddb13	srli	x22,x27,0x17	 x27:0x7ffe7313 x22=0x000000ff
       64950000	         0	800032a0	a220b297	auipc	x5,0xa220b	  x5=0x2220e2a0
       64970000	         0	800032a4	01fdb4b3	sltu	x9,x27,x31	 x27:0x7ffe7313 x31:0x00032f40  x9=0x00000000
       64990000	         0	800032a8	8bbdae93	slti	x29,x27,-1861	 x27:0x7ffe7313 x29=0x00000000
       65010000	         0	800032ac	0116b233	sltu	x4,x13,x17	 x13:0x0000000f x17:0x00000000  x4=0x00000000
       65030000	         0	800032b0	00361eb3	sll	x29,x12,x3	 x12:0x80018cec  x3:0x00000000 x29=0x80018cec
       65050000	         0	800032b4	0038b733	sltu	x14,x17,x3	 x17:0x00000000  x3:0x00000000 x14=0x00000000
       65070000	         0	800032b8	bf400d13	addi	x26,x0,-1036	  x0:0x00000000 x26=0xfffffbf4
       65090000	         0	800032bc	00a64b33	xor	x22,x12,x10	 x12:0x80018cec x10:0x80014e64 x22=0x0000c288
       65110000	         0	800032c0	4ada2c17	auipc	x24,0x4ada2	 x24=0xcada52c0
       65130000	         0	800032c4	003fd4b3	srl	x9,x31,x3	 x31:0x00032f40  x3:0x00000000  x9=0x00032f40
       65150000	         0	800032c8	e3c44b13	xori	x22,x8,-452	  x8:0x00000000 x22=0xfffffe3c
       65170000	         0	800032cc	41c45a93	srai	x21,x8,0x1c	  x8:0x00000000 x21=0x00000000
       65190000	         0	800032d0	00000013	addi	x0,x0,0	  x0:0x00000000
       65210000	         0	800032d4	f1330793	addi	x15,x6,-237	  x6:0x00000000 x15=0xffffff13
       65230000	         0	800032d8	f1a3a793	slti	x15,x7,-230	  x7:0x00000000 x15=0x00000000
       65250000	         0	800032dc	00601e33	sll	x28,x0,x6	  x0:0x00000000  x6:0x00000000 x28=0x00000000
       65270000	         0	800032e0	00cb1c33	sll	x24,x22,x12	 x22:0xfffffe3c x12:0x80018cec x24=0xffe3c000
       65290000	         0	800032e4	0058f633	and	x12,x17,x5	 x17:0x00000000  x5:0x2220e2a0 x12=0x00000000
       65310000	         0	800032e8	411cd493	srai	x9,x25,0x11	 x25:0x00000000  x9=0x00000000
       65330000	         0	800032ec	01892bb3	slt	x23,x18,x24	 x18:0x00000001 x24:0xffe3c000 x23=0x00000000
       65350000	         0	800032f0	004fa033	slt	x0,x31,x4	 x31:0x00032f40  x4:0x00000000
       65370000	         0	800032f4	40715d33	sra	x26,x2,x7	  x2:0xf8000000  x7:0x00000000 x26=0xf8000000
       65390000	         0	800032f8	b950ba13	sltiu	x20,x1,-1131	  x1:0x00000000 x20=0x00000001
       65410000	         0	800032fc	86cf4e13	xori	x28,x30,-1940	 x30:0x80018ce4 x28=0x7ffe7488
       65430000	         0	80003300	efe83d13	sltiu	x26,x16,-258	 x16:0xffffe704 x26=0x00000001
       65450000	         0	80003304	00660fb3	add	x31,x12,x6	 x12:0x00000000  x6:0x00000000 x31=0x00000000
       65470000	         0	80003308	41275333	sra	x6,x14,x18	 x14:0x00000000 x18:0x00000001  x6=0x00000000
       65490000	         0	8000330c	e8db2b13	slti	x22,x22,-371	 x22:0xfffffe3c x22=0x00000001
       65510000	         0	80003310	01179713	slli	x14,x15,0x11	 x15:0x00000000 x14=0x00000000
       65530000	         0	80003314	013403b3	add	x7,x8,x19	  x8:0x00000000 x19:0x0000000f  x7=0x0000000f
       65550000	         0	80003318	017bd933	srl	x18,x23,x23	 x23:0x00000000 x23:0x00000000 x18=0x00000000
       65570000	         0	8000331c	899d4437	lui	x8,0x899d4	  x8=0x899d4000
       65590000	         0	80003320	005d4c33	xor	x24,x26,x5	 x26:0x00000001  x5:0x2220e2a0 x24=0x2220e2a1
       65610000	         0	80003324	01bdd733	srl	x14,x27,x27	 x27:0x7ffe7313 x27:0x7ffe7313 x14=0x00000fff
       65630000	         0	80003328	003a9c13	slli	x24,x21,0x3	 x21:0x00000000 x24=0x00000000
       65650000	         0	8000332c	006737b3	sltu	x15,x14,x6	 x14:0x00000fff  x6:0x00000000 x15=0x00000000
       65670000	         0	80003330	40728d33	sub	x26,x5,x7	  x5:0x2220e2a0  x7:0x0000000f x26=0x2220e291
       65690000	         0	80003334	322cf313	andi	x6,x25,802	 x25:0x00000000  x6=0x00000000
       65710000	         0	80003338	01c40cb3	add	x25,x8,x28	  x8:0x899d4000 x28:0x7ffe7488 x25=0x099bb488
       65730000	         0	8000333c	01452833	slt	x16,x10,x20	 x10:0x80014e64 x20:0x00000001 x16=0x00000001
       65750000	         0	80003340	4427ee13	ori	x28,x15,1090	 x15:0x00000000 x28=0x00000442
       65770000	         0	80003344	00000013	addi	x0,x0,0	  x0:0x00000000
       65790000	         0	80003348	01f356b3	srl	x13,x6,x31	  x6:0x00000000 x31:0x00000000 x13=0x00000000
       65810000	         0	8000334c	40be5293	srai	x5,x28,0xb	 x28:0x00000442  x5=0x00000000
       65830000	         0	80003350	827e4793	xori	x15,x28,-2009	 x28:0x00000442 x15=0xfffffc65
       65850000	         0	80003354	052cb793	sltiu	x15,x25,82	 x25:0x099bb488 x15=0x00000000
       65870000	         0	80003358	cd9c7b13	andi	x22,x24,-807	 x24:0x00000000 x22=0x00000000
       65890000	         0	8000335c	003853b3	srl	x7,x16,x3	 x16:0x00000001  x3:0x00000000  x7=0x00000001
       65910000	         0	80003360	015537b3	sltu	x15,x10,x21	 x10:0x80014e64 x21:0x00000000 x15=0x00000000
       65930000	         0	80003364	00000013	addi	x0,x0,0	  x0:0x00000000
       65950000	         0	80003368	6de74b93	xori	x23,x14,1758	 x14:0x00000fff x23=0x00000921
       65970000	         0	8000336c	7fee5eb7	lui	x29,0x7fee5	 x29=0x7fee5000
       65990000	         0	80003370	bd3d3e13	sltiu	x28,x26,-1069	 x26:0x2220e291 x28=0x00000001
       66010000	         0	80003374	017aa3b3	slt	x7,x21,x23	 x21:0x00000000 x23:0x00000921  x7=0x00000001
       66030000	         0	80003378	0115ccb3	xor	x25,x11,x17	 x11:0xffffe704 x17:0x00000000 x25=0xffffe704
       66050000	         0	8000337c	004766b3	or	x13,x14,x4	 x14:0x00000fff  x4:0x00000000 x13=0x00000fff
       66070000	         0	80003380	40b55793	srai	x15,x10,0xb	 x10:0x80014e64 x15=0xfff00029
       66090000	         0	80003384	00000013	addi	x0,x0,0	  x0:0x00000000
       66110000	         0	80003388	00a8a2b3	slt	x5,x17,x10	 x17:0x00000000 x10:0x80014e64  x5=0x00000000
       66130000	         0	8000338c	41ef0933	sub	x18,x30,x30	 x30:0x80018ce4 x30:0x80018ce4 x18=0x00000000
       66150000	         0	80003390	4053d4b3	sra	x9,x7,x5	  x7:0x00000001  x5:0x00000000  x9=0x00000001
       66170000	         0	80003394	418b0b33	sub	x22,x22,x24	 x22:0x00000000 x24:0x00000000 x22=0x00000000
       66190000	         0	80003398	4b806e93	ori	x29,x0,1208	  x0:0x00000000 x29=0x000004b8
       66210000	         0	8000339c	00000013	addi	x0,x0,0	  x0:0x00000000
       66230000	         0	800033a0	00000013	addi	x0,x0,0	  x0:0x00000000
       66250000	         0	800033a4	412304b3	sub	x9,x6,x18	  x6:0x00000000 x18:0x00000000  x9=0x00000000
       66270000	         0	800033a8	85656f93	ori	x31,x10,-1962	 x10:0x80014e64 x31=0xfffffe76
       66290000	         0	800033ac	002016b3	sll	x13,x0,x2	  x0:0x00000000  x2:0xf8000000 x13=0x00000000
       66310000	         0	800033b0	019d0fb3	add	x31,x26,x25	 x26:0x2220e291 x25:0xffffe704 x31=0x2220c995
       66330000	         0	800033b4	01949733	sll	x14,x9,x25	  x9:0x00000000 x25:0xffffe704 x14=0x00000000
       66350000	         0	800033b8	01131593	slli	x11,x6,0x11	  x6:0x00000000 x11=0x00000000
       66370000	         0	800033bc	4fcd7813	andi	x16,x26,1276	 x26:0x2220e291 x16=0x00000090
       66390000	         0	800033c0	4104d6b3	sra	x13,x9,x16	  x9:0x00000000 x16:0x00000090 x13=0x00000000
       66410000	         0	800033c4	01751893	slli	x17,x10,0x17	 x10:0x80014e64 x17=0x32000000
       66430000	         0	800033c8	00d645b3	xor	x11,x12,x13	 x12:0x00000000 x13:0x00000000 x11=0x00000000
       66450000	         0	800033cc	4119d633	sra	x12,x19,x17	 x19:0x0000000f x17:0x32000000 x12=0x0000000f
       66470000	         0	800033d0	9d59a793	slti	x15,x19,-1579	 x19:0x0000000f x15=0x00000000
       66490000	         0	800033d4	01a2df93	srli	x31,x5,0x1a	  x5:0x00000000 x31=0x00000000
       66510000	         0	800033d8	00000013	addi	x0,x0,0	  x0:0x00000000
       66530000	         0	800033dc	01d39c33	sll	x24,x7,x29	  x7:0x00000001 x29:0x000004b8 x24=0x01000000
       66550000	         0	800033e0	016a6eb3	or	x29,x20,x22	 x20:0x00000001 x22:0x00000000 x29=0x00000001
       66570000	         0	800033e4	d3183d97	auipc	x27,0xd3183	 x27=0x531863e4
       66590000	         0	800033e8	b66d7097	auipc	x1,0xb66d7	  x1=0x366da3e8
       66610000	         0	800033ec	5061ee93	ori	x29,x3,1286	  x3:0x00000000 x29=0x00000506
       66630000	         0	800033f0	00e69d33	sll	x26,x13,x14	 x13:0x00000000 x14:0x00000000 x26=0x00000000
       66650000	         0	800033f4	00a0fe33	and	x28,x1,x10	  x1:0x366da3e8 x10:0x80014e64 x28=0x00010260
       66670000	         0	800033f8	1da8cc13	xori	x24,x17,474	 x17:0x32000000 x24=0x320001da
       66690000	         0	800033fc	014ea7b3	slt	x15,x29,x20	 x29:0x00000506 x20:0x00000001 x15=0x00000000
       66710000	         0	80003400	00835d13	srli	x26,x6,0x8	  x6:0x00000000 x26=0x00000000
       66730000	         0	80003404	00033333	sltu	x6,x6,x0	  x6:0x00000000  x0:0x00000000  x6=0x00000000
       66750000	         0	80003408	01be15b3	sll	x11,x28,x27	 x28:0x00010260 x27:0x531863e4 x11=0x00102600
       66770000	         0	8000340c	019dbdb3	sltu	x27,x27,x25	 x27:0x531863e4 x25:0xffffe704 x27=0x00000001
       66790000	         0	80003410	00000013	addi	x0,x0,0	  x0:0x00000000
       66810000	         0	80003414	6b6c2c93	slti	x25,x24,1718	 x24:0x320001da x25=0x00000000
       66830000	         0	80003418	b070e893	ori	x17,x1,-1273	  x1:0x366da3e8 x17=0xfffffbef
       66850000	         0	8000341c	e97e6793	ori	x15,x28,-361	 x28:0x00010260 x15=0xfffffef7
       66870000	         0	80003420	403d0833	sub	x16,x26,x3	 x26:0x00000000  x3:0x00000000 x16=0x00000000
       66890000	         0	80003424	01b9e933	or	x18,x19,x27	 x19:0x0000000f x27:0x00000001 x18=0x0000000f
       66910000	         0	80003428	01c83433	sltu	x8,x16,x28	 x16:0x00000000 x28:0x00010260  x8=0x00000001
       66930000	         0	8000342c	000db5b3	sltu	x11,x27,x0	 x27:0x00000001  x0:0x00000000 x11=0x00000000
       66950000	         0	80003430	00ef1833	sll	x16,x30,x14	 x30:0x80018ce4 x14:0x00000000 x16=0x80018ce4
       66970000	         0	80003434	6c1c4593	xori	x11,x24,1729	 x24:0x320001da x11=0x3200071b
       66990000	         0	80003438	4059d213	srai	x4,x19,0x5	 x19:0x0000000f  x4=0x00000000
       67010000	         0	8000343c	06df4ab7	lui	x21,0x6df4	 x21=0x06df4000
       67030000	         0	80003440	01839eb3	sll	x29,x7,x24	  x7:0x00000001 x24:0x320001da x29=0x04000000
       67050000	         0	80003444	57818c93	addi	x25,x3,1400	  x3:0x00000000 x25=0x00000578
       67070000	         0	80003448	01955e93	srli	x29,x10,0x19	 x10:0x80014e64 x29=0x00000040
       67090000	         0	8000344c	71616113	ori	x2,x2,1814	  x2:0xf8000000  x2=0xf8000716
       67110000	         0	80003450	0132cc33	xor	x24,x5,x19	  x5:0x00000000 x19:0x0000000f x24=0x0000000f
       67130000	         0	80003454	007e6233	or	x4,x28,x7	 x28:0x00010260  x7:0x00000001  x4=0x00010261
       67150000	         0	80003458	41715d33	sra	x26,x2,x23	  x2:0xf8000716 x23:0x00000921 x26=0xfc00038b
       67170000	         0	8000345c	6f702493	slti	x9,x0,1783	  x0:0x00000000  x9=0x00000001
       67190000	         0	80003460	95b0c113	xori	x2,x1,-1701	  x1:0x366da3e8  x2=0xc9925ab3
       67210000	         0	80003464	01a40eb3	add	x29,x8,x26	  x8:0x00000001 x26:0xfc00038b x29=0xfc00038c
       67230000	         0	80003468	007a67b3	or	x15,x20,x7	 x20:0x00000001  x7:0x00000001 x15=0x00000001
       67250000	         0	8000346c	013d9013	slli	x0,x27,0x13	 x27:0x00000001
       67270000	         0	80003470	81b92413	slti	x8,x18,-2021	 x18:0x0000000f  x8=0x00000000
       67290000	         0	80003474	a8ab3593	sltiu	x11,x22,-1398	 x22:0x00000000 x11=0x00000001
       67310000	         0	80003478	011aaab3	slt	x21,x21,x17	 x21:0x06df4000 x17:0xfffffbef x21=0x00000000
       67330000	         0	8000347c	00000013	addi	x0,x0,0	  x0:0x00000000
       67350000	         0	80003480	41f05a93	srai	x21,x0,0x1f	  x0:0x00000000 x21=0x00000000
       67370000	         0	80003484	0186d013	srli	x0,x13,0x18	 x13:0x00000000
